"GEO_ID","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Car, truck, or van","Margin of Error!!Total!!Car, truck, or van","Estimate!!Total!!Car, truck, or van!!Drove alone","Margin of Error!!Total!!Car, truck, or van!!Drove alone","Estimate!!Total!!Car, truck, or van!!Carpooled","Margin of Error!!Total!!Car, truck, or van!!Carpooled","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 2-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 3-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 4-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 5- or 6-person carpool","Estimate!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Margin of Error!!Total!!Car, truck, or van!!Carpooled!!In 7-or-more-person carpool","Estimate!!Total!!Public transportation (excluding taxicab)","Margin of Error!!Total!!Public transportation (excluding taxicab)","Estimate!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Bus or trolley bus","Estimate!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Streetcar or trolley car (carro publico in Puerto Rico)","Estimate!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Subway or elevated","Estimate!!Total!!Public transportation (excluding taxicab)!!Railroad","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Railroad","Estimate!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Margin of Error!!Total!!Public transportation (excluding taxicab)!!Ferryboat","Estimate!!Total!!Taxicab","Margin of Error!!Total!!Taxicab","Estimate!!Total!!Motorcycle","Margin of Error!!Total!!Motorcycle","Estimate!!Total!!Bicycle","Margin of Error!!Total!!Bicycle","Estimate!!Total!!Walked","Margin of Error!!Total!!Walked","Estimate!!Total!!Other means","Margin of Error!!Total!!Other means","Estimate!!Total!!Worked at home","Margin of Error!!Total!!Worked at home","Geographic Area Name"
"1400000US25025051200","1460","278","753","193","535","162","218","125","201","114","17","37","0","127","0","127","0","127","535","165","28","26","8","14","499","169","0","127","0","127","0","127","0","127","8","14","156","138","0","127","8","13","Census Tract 512, Suffolk County, Massachusetts"
"1400000US25025060101","1937","215","1010","176","891","177","119","63","66","44","37","43","16","28","0","127","0","127","744","144","657","135","0","127","87","74","0","127","0","127","0","127","0","127","0","127","32","33","77","122","74","64","Census Tract 601.01, Suffolk County, Massachusetts"
"1400000US25025060200","1389","211","915","198","869","194","46","26","24","21","22","25","0","127","0","127","0","127","418","271","249","116","0","127","169","286","0","127","0","127","19","28","0","127","0","127","26","26","0","127","11","18","Census Tract 602, Suffolk County, Massachusetts"
"1400000US25025060301","1865","203","1049","198","1020","197","29","38","29","38","0","127","0","127","0","127","0","127","589","200","539","195","0","127","50","39","0","127","0","127","11","18","0","127","12","19","104","69","0","127","100","81","Census Tract 603.01, Suffolk County, Massachusetts"
"1400000US25025060400","3020","374","1827","302","1609","316","218","125","159","101","43","66","16","26","0","127","0","127","840","201","643","192","0","127","197","98","0","127","0","127","0","127","0","127","26","29","162","92","12","20","153","97","Census Tract 604, Suffolk County, Massachusetts"
"1400000US25025060501","2410","203","1328","212","1244","213","84","60","74","57","0","127","10","16","0","127","0","127","677","187","470","186","0","127","207","81","0","127","0","127","20","16","0","127","24","35","272","105","0","127","89","63","Census Tract 605.01, Suffolk County, Massachusetts"
"1400000US25025060600","1348","157","516","153","420","127","96","86","53","54","43","67","0","127","0","127","0","127","380","103","96","54","12","18","239","103","33","34","0","127","9","13","0","127","72","72","235","94","42","69","94","51","Census Tract 606, Suffolk County, Massachusetts"
"1400000US25025060700","592","98","280","95","270","94","10","16","10","16","0","127","0","127","0","127","0","127","291","110","136","85","0","127","133","74","22","38","0","127","0","127","0","127","0","127","21","24","0","127","0","127","Census Tract 607, Suffolk County, Massachusetts"
"1400000US25025060800","2522","288","1298","233","1253","232","45","37","20","25","23","28","2","9","0","127","0","127","824","235","292","112","9","14","507","213","16","26","0","127","0","127","0","127","21","24","345","107","0","127","34","32","Census Tract 608, Suffolk County, Massachusetts"
"1400000US25025061000","1292","309","533","171","459","151","74","71","45","72","17","22","0","127","0","127","12","16","466","184","265","139","0","127","192","109","9","14","0","127","0","127","0","127","0","127","273","143","0","127","20","29","Census Tract 610, Suffolk County, Massachusetts"
"1400000US25025061101","610","134","268","113","268","113","0","127","0","127","0","127","0","127","0","127","0","127","267","104","134","74","0","127","98","78","35","36","0","127","0","127","0","127","0","127","75","54","0","127","0","127","Census Tract 611.01, Suffolk County, Massachusetts"
"1400000US25025061200","2078","205","978","165","890","155","88","63","70","59","18","22","0","127","0","127","0","127","745","173","108","64","0","127","637","163","0","127","0","127","0","127","0","127","0","127","248","97","0","127","107","59","Census Tract 612, Suffolk County, Massachusetts"
"1400000US25025070101","2256","294","408","129","378","123","30","47","0","127","0","127","15","24","0","127","15","23","366","145","66","49","14","23","286","130","0","127","0","127","45","46","0","127","53","52","1294","274","0","127","90","62","Census Tract 701.01, Suffolk County, Massachusetts"
"1400000US25025070200","2054","339","351","130","242","100","109","79","23","26","51","65","0","127","35","32","0","127","663","151","90","57","72","69","486","130","15","23","0","127","0","127","0","127","0","127","890","244","10","17","140","161","Census Tract 702, Suffolk County, Massachusetts"
"1400000US25025070300","2723","312","689","228","500","165","189","149","140","122","0","127","0","127","49","77","0","127","799","185","104","70","130","106","525","173","40","42","0","127","0","127","0","127","69","66","969","238","101","83","96","88","Census Tract 703, Suffolk County, Massachusetts"
"1400000US25025070402","581","128","323","94","285","90","38","39","11","20","18","30","0","127","9","14","0","127","131","60","40","42","0","127","82","44","9","13","0","127","0","127","0","127","0","127","90","68","37","44","0","127","Census Tract 704.02, Suffolk County, Massachusetts"
"1400000US25025070500","3592","474","953","200","785","175","168","107","111","93","57","53","0","127","0","127","0","127","1123","282","409","170","0","127","701","221","13","21","0","127","16","26","0","127","58","83","1268","277","23","33","151","84","Census Tract 705, Suffolk County, Massachusetts"
"1400000US25025070600","1809","276","433","118","413","118","20","34","20","34","0","127","0","127","0","127","0","127","590","202","84","63","30","50","444","172","32","30","0","127","0","127","0","127","22","24","572","144","10","16","182","88","Census Tract 706, Suffolk County, Massachusetts"
"1400000US25025070700","1397","232","318","102","292","106","26","25","26","25","0","127","0","127","0","127","0","127","417","154","53","63","0","127","346","118","18","29","0","127","10","17","0","127","11","16","585","204","10","16","46","41","Census Tract 707, Suffolk County, Massachusetts"
"1400000US25025070800","2092","247","446","165","403","153","43","55","43","55","0","127","0","127","0","127","0","127","1028","259","408","203","34","56","574","169","12","19","0","127","0","127","0","127","34","34","514","150","0","127","70","76","Census Tract 708, Suffolk County, Massachusetts"
"1400000US25025070900","1667","219","495","113","484","110","11","17","0","127","11","17","0","127","0","127","0","127","602","166","300","115","0","127","302","108","0","127","0","127","16","23","0","127","20","23","456","159","0","127","78","55","Census Tract 709, Suffolk County, Massachusetts"
"1400000US25025071101","1926","264","748","173","707","172","41","49","41","49","0","127","0","127","0","127","0","127","552","167","341","134","8","12","203","115","0","127","0","127","4","11","0","127","81","87","446","161","17","28","78","58","Census Tract 711.01, Suffolk County, Massachusetts"
"1400000US25025071201","1233","189","595","177","514","155","81","84","51","78","14","22","0","127","8","13","8","14","278","121","164","80","0","127","114","91","0","127","0","127","10","16","0","127","0","127","270","99","13","20","67","57","Census Tract 712.01, Suffolk County, Massachusetts"
"1400000US25025080100","631","155","342","112","303","110","39","44","0","127","20","32","19","32","0","127","0","127","142","77","74","60","0","127","68","60","0","127","0","127","0","127","0","127","58","47","63","52","0","127","26","42","Census Tract 801, Suffolk County, Massachusetts"
"1400000US25025080300","541","217","258","147","233","145","25","28","14","21","0","127","11","17","0","127","0","127","81","59","72","57","0","127","9","15","0","127","0","127","0","127","0","127","0","127","192","134","10","17","0","127","Census Tract 803, Suffolk County, Massachusetts"
"1400000US25025080401","593","132","294","97","229","89","65","49","11","17","0","127","54","47","0","127","0","127","240","98","201","93","0","127","39","36","0","127","0","127","0","127","0","127","0","127","45","40","0","127","14","23","Census Tract 804.01, Suffolk County, Massachusetts"
"1400000US25025080500","801","186","405","155","236","106","169","117","146","105","23","36","0","127","0","127","0","127","304","138","169","98","25","38","110","83","0","127","0","127","0","127","0","127","0","127","92","77","0","127","0","127","Census Tract 805, Suffolk County, Massachusetts"
"1400000US25025080601","1155","328","307","141","238","126","69","59","38","48","21","45","10","15","0","127","0","127","558","186","282","133","21","30","255","118","0","127","0","127","0","127","0","127","0","127","290","203","0","127","0","127","Census Tract 806.01, Suffolk County, Massachusetts"
"1400000US25025080801","906","279","287","115","234","115","53","55","17","27","36","49","0","127","0","127","0","127","299","132","145","105","0","127","154","106","0","127","0","127","0","127","0","127","0","127","320","158","0","127","0","127","Census Tract 808.01, Suffolk County, Massachusetts"
"1400000US25025080900","2005","427","387","115","254","114","133","57","103","52","0","127","0","127","30","26","0","127","601","218","338","162","47","54","212","98","4","8","0","127","0","127","0","127","345","278","672","203","0","127","0","127","Census Tract 809, Suffolk County, Massachusetts"
"1400000US25025081001","2264","311","565","185","513","188","52","50","52","50","0","127","0","127","0","127","0","127","914","226","439","185","172","151","303","149","0","127","0","127","0","127","0","127","54","52","672","255","0","127","59","50","Census Tract 810.01, Suffolk County, Massachusetts"
"1400000US25025081100","2484","334","847","204","765","206","82","60","56","43","26","43","0","127","0","127","0","127","1045","194","422","172","198","91","425","149","0","127","0","127","0","127","0","127","193","141","364","165","22","35","13","19","Census Tract 811, Suffolk County, Massachusetts"
"1400000US25025081200","1078","226","364","129","321","94","43","61","8","12","35","59","0","127","0","127","0","127","505","147","326","105","0","127","179","91","0","127","0","127","0","127","0","127","84","66","63","47","6","12","56","53","Census Tract 812, Suffolk County, Massachusetts"
"1400000US25025081300","1363","295","852","291","674","214","178","135","54","50","14","20","11","18","40","60","59","90","386","128","272","118","0","127","114","61","0","127","0","127","0","127","0","127","0","127","35","41","0","127","90","81","Census Tract 813, Suffolk County, Massachusetts"
"1400000US25025081400","1815","298","727","189","618","182","109","81","109","81","0","127","0","127","0","127","0","127","663","211","296","156","0","127","367","152","0","127","0","127","0","127","0","127","68","55","272","108","0","127","85","73","Census Tract 814, Suffolk County, Massachusetts"
"1400000US25025081500","751","192","421","168","383","167","38","46","38","46","0","127","0","127","0","127","0","127","228","110","83","72","0","127","140","100","5","15","0","127","0","127","0","127","0","127","34","38","26","42","42","49","Census Tract 815, Suffolk County, Massachusetts"
"1400000US25025081700","1275","256","735","196","533","136","202","139","202","139","0","127","0","127","0","127","0","127","326","115","230","100","0","127","80","66","16","30","0","127","0","127","0","127","12","19","120","72","8","17","74","55","Census Tract 817, Suffolk County, Massachusetts"
"1400000US25025081800","1272","306","571","173","439","145","132","81","90","70","23","37","0","127","10","15","9","15","640","209","574","204","0","127","47","42","19","22","0","127","0","127","0","127","0","127","55","55","0","127","6","12","Census Tract 818, Suffolk County, Massachusetts"
"1400000US25025081900","1204","196","603","173","489","157","114","80","83","66","0","127","18","27","0","127","13","20","574","189","357","136","36","38","181","148","0","127","0","127","10","16","0","127","0","127","17","24","0","127","0","127","Census Tract 819, Suffolk County, Massachusetts"
"1400000US25025082000","1188","199","517","145","420","133","97","63","69","54","18","26","10","19","0","127","0","127","521","141","443","142","0","127","78","61","0","127","0","127","0","127","19","33","0","127","41","40","81","71","9","15","Census Tract 820, Suffolk County, Massachusetts"
"1400000US25025082100","1606","292","869","230","638","177","231","142","204","136","0","127","18","29","9","15","0","127","662","205","598","208","0","127","64","57","0","127","0","127","10","16","12","18","9","14","22","25","16","25","6","11","Census Tract 821, Suffolk County, Massachusetts"
"1400000US25025090100","1756","277","890","214","657","181","233","95","192","86","12","19","22","26","7","14","0","127","747","177","579","182","0","127","144","93","24","31","0","127","0","127","0","127","0","127","44","49","48","53","27","37","Census Tract 901, Suffolk County, Massachusetts"
"1400000US25025090200","659","172","338","138","205","86","133","96","97","80","36","39","0","127","0","127","0","127","253","117","229","115","0","127","24","29","0","127","0","127","0","127","0","127","0","127","63","54","0","127","5","10","Census Tract 902, Suffolk County, Massachusetts"
"1400000US25025090300","732","174","431","131","299","111","132","80","56","55","76","45","0","127","0","127","0","127","234","119","141","91","0","127","93","90","0","127","0","127","0","127","0","127","0","127","40","40","27","31","0","127","Census Tract 903, Suffolk County, Massachusetts"
"1400000US25025090400","1413","223","630","187","521","176","109","80","48","43","19","30","0","127","0","127","42","68","701","176","549","172","0","127","142","81","10","18","0","127","0","127","0","127","10","17","37","40","25","39","10","15","Census Tract 904, Suffolk County, Massachusetts"
"1400000US25025090600","871","220","431","144","341","123","90","78","90","78","0","127","0","127","0","127","0","127","357","183","328","181","0","127","29","35","0","127","0","127","0","127","0","127","0","127","83","79","0","127","0","127","Census Tract 906, Suffolk County, Massachusetts"
"1400000US25025090700","2256","336","1189","267","1012","245","177","86","131","72","27","41","0","127","19","29","0","127","868","229","206","86","0","127","646","210","16","29","0","127","9","14","0","127","23","36","96","91","54","55","17","26","Census Tract 907, Suffolk County, Massachusetts"
"1400000US25025090901","1628","276","760","205","633","182","127","82","64","51","50","48","0","127","0","127","13","21","719","188","198","86","0","127","507","173","14","25","0","127","0","127","0","127","0","127","126","75","0","127","23","24","Census Tract 909.01, Suffolk County, Massachusetts"
